HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,subj_id,task_id
2250.2716804605975,2080.8567507379944,542.8818814850595,2095.5620639353697,476.8231997121532,2077.2842184929304,412.2200858643984,2074.1265002301584,3106.871405418257,3107.4295435095423,0.9247135662801719,1.3806650247592887,1444.0,1438.1219999999998,0.9959293628808863,2869.5,0.6697595359463753,527.0,4069.0000000000005,95.50197912918316,96.97732997481108,304.0,13726.0,44.82258064516129,140.625,0.0001226838562193265,0.0015230475328134065,0.003489381932811672,0.00042998459543728456,5.118833500342245e-06,0.005570216750782032,8.115132425297817,0.6264355749391223,0.07719351233090108,-7.751761174482835,2197.2845022750143,1954.6604418993188,1.1241259377715451,13492967.961778989,0.8895800429464239,7.837077599118465,6955.307679401888,0.707808564231738,0.7064153678869155,0.9317598768599281,0.32819722650231126,49.94254141274196,49.948185560003715,49.73813904263466,49.6194273287423,0.4941056384871417,0.5058943615128582,1544.530063142983,1562.8467015569759,0.5203314696237393,0.4796685303762605,1409.9748634530463,1353.7608088420216,0.5056912255148447,0.4943087744851553,1478.783660905459,1462.0461928619293,0.47101787919183324,3.4436556243804937,0.8290544024124642,2.081446409811721,-3.203193554924356,-3.9807288244717993,-0.13631903302625983,0.012553177410442394,1.1525517588820409,0.5616679903719818,0.08093627117506286,0.4813058828094632,0.5211998547844503,1.0045822316028812,0.2744510581779094,-0.007094021063836192,1.7813230373899777e-05,0.0010914948390388143,1.6628079851424875,1.61779870253836,10.549811457099732,1.4874575994700119,0.42369356313940293,1.3555070112561054,1.3517873580574256,1.2809511015410608,2.041329933938375,6.496796960524131,0.9756613811624805,s1,4
1915.0660994764398,1644.9360663028335,307.0324518921891,1643.717598285815,231.85835884897776,1638.4658770024614,161.40620266242456,1641.6687695854118,2482.9486068826886,2483.2195375440724,0.8589447992173966,1.2965341549106333,1294.5,1186.8212999999998,0.9168183082271146,2241.5,0.6624929979392649,532.0,3245.4,94.82984293193716,96.88045375218151,301.0,10406.0,67.41176470588235,148.4375,7.14380786553212e-05,0.0005450866769551948,0.001991813007411883,0.0004442951501078688,5.753317768444298e-06,0.0030583862308987122,4.483085189942537,0.6512627434980915,0.1452711059248105,-7.719021463886921,1755.901374172336,1526.0816419403498,1.1505946509780303,8418365.148216031,0.869115808204026,7.632197869389474,5305.366718481257,0.6954624781849913,0.6926130099228225,0.9178605539637058,0.292616226071103,50.00133457894035,49.87903289596596,50.11379169417691,49.76846747519295,0.5032729609969194,0.4967270390030805,1245.666880814138,1237.5393565866216,0.5030051107030559,0.49699488929694396,1082.3406427332861,1075.8549674352262,0.5031577004537474,0.4968422995462525,1166.8648689693093,1159.5187730381688,0.48544071716728426,4.7958352204190895,0.9143685642089312,2.6444980691777094,-5.078174225498058,-5.538049371161413,-0.13924333813587764,0.022772762208907536,2.1087056342393318,0.5883834066016391,0.1305953860121889,0.6492952171475155,0.583997524141421,1.1380433803754348,0.11445605626299438,-1.0,7.70750253060041e-06,0.0012778007444119847,1.764527610599644,1.7119347418915276,10.9341749619647,1.5094684010830284,0.19901444814359578,1.406666924320963,1.4257731544106251,1.3613882533877568,2.031170934300345,5.0599519641116615,0.9737342097848569,s1,3
1696.6588579795023,1412.7078488083896,220.65252533726002,1412.4552753873054,152.16610912379542,1414.3158973057539,127.65201160566777,1410.3655189336548,2051.5115373525505,2052.011710361814,0.8326410711053246,1.2091479248784467,1194.0,1005.2027999999999,0.841878391959799,1789.0,0.6886180375234306,543.0,2725.8,93.99707174231332,96.48609077598829,305.0,8957.0,85.375,148.4375,0.0003243667723809488,0.0017943384347357313,0.008446341133134572,0.002640017173558063,3.977008658338261e-05,0.013244833600392698,3.199350829127782,0.6377083614613434,0.19932429905950563,-5.936969856709441,1450.9913954710444,1372.5687283739956,1.0571356941739098,6256750.107388648,0.9459523555123565,7.503318919702071,5193.538486831923,0.6822840409956076,0.6795061728395062,0.9164244186046512,0.252465483234714,49.93726902044212,49.8752875231644,50.11003873746377,49.77777777777778,0.5045679913287164,0.49543200867128373,1030.682420927508,1021.308747463437,0.503132740972347,0.4968672590276531,973.5883978751909,967.507387895837,0.5038901989323511,0.49610980106764907,1002.5419246311272,994.7718590909075,0.5604048116189788,3.1888492877156414,0.9578209158645712,1.944134949535785,-2.6356365979962337,-3.1979304414616054,-0.19069907522102808,0.008049349628967027,0.8925334354759686,0.4317744596757824,0.14628775222128176,0.45096550728760326,0.43858647926238836,0.8753645352991275,0.05945647846550628,-0.5846210830178715,2.807695567196571e-07,0.0007992120320205029,1.6876900543009143,1.7133742247765908,10.279789198901554,1.486410094744558,0.32240331225589575,1.4065130685449259,1.4717246531658394,1.413783531634301,2.014945739808517,6.77105439622505,0.9932309857330798,s1,1
1842.9380710659898,1472.1124421657514,228.6516031248243,1479.7610386953302,146.82742078276635,1478.9577983367687,90.47180906529107,1474.417868323775,2096.6825622603783,2097.2144099105794,0.7987856267542697,1.1376847628133364,1324.0,1164.5823,0.8795938821752266,2014.0,0.7021150786787227,583.8,3071.0000000000005,94.9238578680203,96.751269035533,307.0,11606.0,75.76923076923077,195.3125,0.00013214421878188427,0.001877175881665206,0.006444919594581619,0.0022288431647507463,3.4356039364792236e-05,0.010717438899144248,2.8915985191368816,0.601348853511656,0.20796415876266036,-6.106272588314195,1482.9545308499146,1460.7272742277617,1.0152165684959253,6805293.280779081,0.9850115049654192,7.539816956250504,5755.332682924489,0.6736040609137056,0.6716188524590163,0.9061784897025171,0.25201612903225806,49.94320988521596,49.91946771470785,50.11268811001249,49.12909836065574,0.5038952629549708,0.49610473704502933,1052.6842720280395,1044.5150054186465,0.5251674454822455,0.47483255451775436,1058.566233898864,1006.5593366126219,0.5143707366813172,0.48562926331868295,1055.6293497544552,1025.7127508875858,0.5612872662579197,3.9881784253394423,0.9486617059186827,2.297996280907934,-3.24634494502075,-3.604539912484265,-0.1616664474146723,0.02248834711753718,1.6184469928643004,0.4634790068127868,0.1676134868606054,0.4798446182043392,0.457778212256053,0.8576569839595041,0.12133778087947622,-0.6316505393544949,7.620663534309301e-07,0.0009218694602857343,1.7193556113464439,1.7653270410280513,10.300306675795984,1.5395554472063213,0.2865349054847999,1.443996435204127,1.5821759076841087,1.4628335872252565,2.0128228512676967,4.930283570381034,0.9944022358718422,s1,2
1861.928816199377,1690.284627665425,428.4751567816806,1702.70231478056,356.2761575181146,1696.2560804590328,307.5912048382992,1688.68685167152,2561.0842676706256,2561.2837706872892,0.90781377513437,1.3755006342822413,1094.5,943.6749,0.8621972590223846,2171.25,0.6599879000478122,528.0,3205.0,95.88785046728971,97.85046728971962,301.0,10374.0,86.75675675675676,187.5,4.660848748945762e-05,0.00040735765419586427,0.001644645735604384,0.00035284513400296813,4.684317862694253e-06,0.002456141329155368,4.661097963704806,0.6696054970786043,0.14365831876796215,-7.949481311166675,1811.1011227960323,1560.322714417148,1.160722141683723,8877833.654130952,0.8615326304962337,7.655277113258728,5377.075730299317,0.697196261682243,0.6961827284105132,0.9215730337078651,0.27945911139729557,49.9933230087491,49.98472426847294,49.91993974703119,49.56195244055069,0.4979293409043484,0.5020706590956516,1277.9873677840653,1283.2909247167097,0.5134209603563089,0.48657903964369115,1118.0242619158882,1088.406506271223,0.504529169849925,0.4954708301500749,1200.6727202798043,1189.8454354145747,0.44225270633479186,4.183922256095386,0.884924134127633,2.3522829383525528,-4.09620974267221,-4.723458904476082,-0.1492863121232272,0.01685700770401247,1.633318605896877,0.6325255410814012,0.06335004479104511,0.5761048089178922,0.6077798313134147,1.013858625255072,-0.03163521023354798,0.0,4.776061776147709e-06,0.0003919847081960518,1.7090520588334832,1.6224617936163763,11.102076742570103,1.4646929797184538,0.3196581768592839,1.3560381023338222,1.3186708292785647,1.274565894305536,2.0453374231565378,5.98313199270462,0.949611893228763,s2,4
1826.4631939349474,1616.1672315179997,246.13964826805469,1625.679575880794,185.60644284923663,1616.0914427809053,155.61807251839454,1616.1196498194736,2491.236851867706,2491.541598505635,0.884861647847453,1.3639677274309396,1090.0,919.212,0.8433137614678899,2063.0,0.6487408976414035,533.0,3082.2000000000003,95.74468085106383,97.82342871117633,301.0,9878.0,73.01785714285714,140.625,2.3063104106892465e-05,0.0002729416109190477,0.0013876992847481726,0.0003451538802049144,5.035766639810457e-06,0.0020338936466188376,4.020523494982323,0.6822870443865616,0.16970104645279815,-7.971520210795077,1761.785959911705,1456.3374718520354,1.2097374365237121,8060556.778688201,0.8266256543019688,7.613335151464205,4815.3836622166555,0.7038395695769136,0.7028753993610224,0.9325174825174826,0.2874493927125506,49.9939131152989,49.93745276672363,50.00006065321125,50.18432047186041,0.5002535852353073,0.4997464147646929,1246.0866735184334,1245.4548553329325,0.5027157190537648,0.4972842809462351,1032.5789246558948,1026.9856845530294,0.5012530449965271,0.4987469550034728,1144.3232134243713,1141.4590209353182,0.4301427811389469,3.8330469847917614,0.8484943564326477,2.1679614870113695,-3.9118621069884654,-4.553841108499042,-0.1557654691388019,0.011184650091763634,1.2746664148388855,0.5136305497977071,0.05315628419307372,0.5298345438490103,0.5032564017524734,1.0310076981635672,0.01330716873241844,-1.0,3.3910018982598427e-06,0.0002454287884029744,1.7169566344632115,1.6958143738293128,10.754506451942147,1.4758696073116262,0.20742222203322147,1.382820539316791,1.3938685465159142,1.3548068425640196,2.046966001698987,5.528156996504122,0.9535822971254754,s2,3
1610.82052382997,1500.2537421378167,201.10243283110503,1512.4171252786537,164.70099611836793,1504.7986439125978,145.33039942673327,1491.8206993377955,2344.2176310117607,2344.720819787087,0.9313599621705441,1.455294116465581,844.0,658.2744,0.779945971563981,1843.0,0.6399805727466991,482.0,2774.4,96.26449119793902,97.8531558608845,301.0,7268.0,58.225,187.5,3.239116107631801e-05,0.000364633277724382,0.002190121140779674,0.0006028576707398498,1.0986728418760632e-05,0.003200989978738985,3.6328991851291774,0.684201186297516,0.18833475729197463,-7.413829424355091,1657.9679916607297,1323.4138079544402,1.2527963526566188,6893212.647637949,0.7982143289924566,7.545391786145121,4225.471458782821,0.6822670674109059,0.6821705426356589,0.9128787878787878,0.2534722222222222,49.95763232621169,48.902344404695334,50.218210622710956,53.14384151593454,0.506006922134641,0.49399307786535884,1179.3818921854595,1165.2970799270302,0.4657236025985074,0.5342763974014929,903.1497909146933,967.3389076508905,0.49032942444513233,0.5096705755548676,1050.3859272772577,1070.9019205187938,0.41324223907686014,3.7626005186070417,0.8848624033643147,2.063749034766658,-3.123196648688607,-3.639588564041831,-0.1866830200090492,0.013088855033628742,1.3113189634811284,0.44948664891332246,0.08520382598275722,0.4800190065655854,0.4374170935742068,1.0670935152779546,0.007712895296306366,-1.0,1.1897599228697306e-06,0.0003991285683624025,1.5534494655348992,1.6268076653523742,10.19155417987976,1.4728131711525483,0.24002780638770513,1.277468699215345,1.1588095241472396,1.1669822081446166,2.050982515282036,9.505840564687187,0.9509351631574716,s2,1
1900.0699948533197,1680.9480118609097,293.8165826489871,1702.4681828269663,219.15455103459414,1690.002037965905,184.12664857383024,1679.061513619812,2605.2748332461247,2605.9455130029037,0.8846768889641218,1.371146768436415,1088.0,874.7339999999999,0.8039834558823529,2108.5,0.6452094767163122,566.4000000000001,3178.8,96.34585692228512,98.09572825527535,303.0,12057.0,46.26190476190476,0.0,0.0001203813484192521,0.002825892701822659,0.004683409706210697,0.0007223425645431679,1.10285757416881e-05,0.008363054896737464,6.483640776689703,0.5600118334793851,0.08637305069287099,-7.233011065468638,1842.6817436470094,1502.247005338216,1.2266170191047563,8696440.956869299,0.8152503873864785,7.646311662691344,4898.829812208631,0.7020072053525476,0.702423929860753,0.9265785609397944,0.2788671023965142,49.96576772146616,50.31438671821602,49.75276729691026,48.99432697266632,0.49373414533343263,0.5062658546665675,1294.7829532125966,1311.1117518197743,0.5376787204731167,0.4623212795268831,1101.5463388743822,1021.441005814865,0.5112797636254517,0.48872023637454837,1202.0539157245585,1175.2352432853604,0.4235607682827868,3.0300430297293,0.39521022144248197,1.8031811381532425,-2.6219560227385017,-3.369825737770042,-0.03532972868819398,0.006991580405468476,0.8143553479356651,0.4684531959195032,0.14137256635329642,0.4602189602500575,0.4047074453020974,1.0,0.42075182109271103,-0.8926611532907616,7.838135490207128e-06,0.0011444761776871586,1.6074189227322275,1.620978431886172,10.099470365116716,1.4394480960603255,0.35253959593474005,1.3689067421247354,1.3914712865077097,1.3134298098429769,2.0514765801284,5.16273148165213,0.9501635930848807,s2,2
1803.3705716148663,1582.3819162740622,295.4235171463059,1590.7991851791196,237.05620979715658,1587.279160083112,167.12433964828605,1586.6765417764232,2377.305877915989,2377.5640971617418,0.8774579896005982,1.3182569990521584,1160.0,1015.5809999999999,0.8755008620689654,2077.0,0.6656198224105773,527.0,3055.0,94.82721147576613,96.82677678765485,301.0,11428.0,70.78461538461538,125.0,6.636473101436295e-05,0.0004915602541549761,0.0019759188938845095,0.0005491443199930721,8.189953241865846e-06,0.003091178152288786,3.598177786687182,0.6392122344749006,0.17764887461645384,-7.5071492730537885,1681.1916958087393,1476.2516955007793,1.138824565575479,7796999.713563611,0.8780983746119604,7.598897628227901,5185.17685734954,0.6959356661595305,0.6935731520070191,0.9193548387096774,0.26618705035971224,49.97081744828748,49.95474214127553,49.98157519620061,49.57227462162755,0.4997930977047658,0.5002069022952343,1188.5361742256407,1189.0280977516381,0.5102973319680264,0.489702668031974,1054.5618550595962,1033.0626129727996,0.5043662769078544,0.4956337230921459,1123.5477167414074,1113.7787436392084,0.4849933533352204,6.089769549240222,0.9355265154807985,3.286439376318694,-6.466813318049915,-6.906702612592218,-0.11395700743204605,0.052091364401553215,3.832962461724589,0.5855440294364372,0.042774940313696774,0.5854817356508895,0.5709645266780718,0.9758506013918207,0.09076054095183528,-0.8393858382116577,6.961948177162304e-07,7.96070250259365e-05,1.7283086063964657,1.672647568922093,10.883969545929094,1.4926553849607829,0.21360370250482288,1.376801373797995,1.3750669650155598,1.2870717333767332,2.0367998596667807,7.001086800980569,0.9758515567196472,s3,4
1906.9661303979678,1703.0140234432076,304.0662694218998,1722.9254350984554,225.87375912330415,1708.8404699990474,166.06802337344658,1704.8965002700197,2588.410392978956,2588.684412056583,0.8930489096247362,1.3573447119581388,1162.0,1033.3722,0.8893048192771085,2246.5,0.6579381801520425,526.0,3257.4,95.9991532599492,97.60795935647756,301.0,11274.0,64.71232876712328,132.8125,4.594024266942063e-05,0.0005121224223953794,0.0018747270814947607,0.0004510973642348738,6.182494619075274e-06,0.0028900696054135096,4.15592559418867,0.6486788684892334,0.1560852940669334,-7.703827356540007,1830.4763021171207,1565.4104603408548,1.1693267347393028,9002066.461378116,0.8551929672786849,7.661312324929861,5354.912066351951,0.6987722269263336,0.6977881752445767,0.9286802804023163,0.28034934497816594,49.987490276828495,49.680278188373606,50.158036397810065,49.91492981709911,0.5035448859010255,0.4964551140989745,1298.922420904081,1289.7457722066902,0.5112422440784566,0.4887577559215434,1119.2873559501206,1094.3974251407737,0.5067963862136265,0.4932036137863733,1212.4363160012015,1196.0664448682996,0.4587858294392775,4.264268868534929,0.8587628296993391,2.4511829183892067,-4.99531822681703,-5.720623088382524,-0.12656667818486467,0.013635966162068872,1.5639964504156276,0.5656286042889813,0.07785489452400007,0.6245028013591343,0.5855753540971342,1.1481191121312104,0.14762153152672486,-1.0,3.3922064026869196e-06,0.0004848298919514651,1.7210715526510012,1.6850030041804334,10.967616690658875,1.4898918654186586,0.18114772314826644,1.3804218969968587,1.3848636460947978,1.3045532728237752,2.040026471186068,5.7870657485128225,0.9456647606433869,s3,3
